,bill_no,cashier_id
16976,576984,2
16977,576995,2
16978,577000,3
16979,577008,3
16980,577009,4
16981,577010,4
16982,577011,3
16983,577016,4
16984,577018,1
16985,577019,2
16986,577020,4
16987,577021,2
16988,577022,2
16989,577023,4
16990,577024,1
16991,577025,2
16992,577026,1
16993,577027,26
16994,577028,1
16995,577029,4
16996,577030,4
16997,577031,2
16998,577032,1
16999,577033,3
17000,577034,4
17001,577035,1
17002,577036,2
17003,577038,3
17004,577039,9
17005,577041,4
17006,577043,3
17007,577044,1
17008,577045,2
17009,577046,29
17010,577047,4
17011,577048,1
17012,577049,3
17013,577050,4
17014,577051,1
17015,577052,4
17016,577053,4
17017,577054,26
17018,577055,2
17019,577056,3
17020,577057,4
17021,577058,4
17022,577059,2
17023,577060,3
17024,577062,4
17025,577063,3
17026,577064,4
17027,577065,4
17028,577071,3
17029,577072,1
17030,577074,1
17031,577076,2
17032,577077,3
17033,577078,2
17034,577079,1
17035,577080,4
17036,577082,1
17037,577083,3
17038,577084,4
17039,577085,1
17040,577086,4
17041,577087,29
17042,577088,1
17043,577089,4
17044,577090,4
17045,577091,1
17046,577092,1
17047,577093,2
17048,577094,4
17049,577095,2
17050,577097,2
17051,577098,3
17052,577099,4
17053,577100,1
17054,577101,3
17055,577103,3
17056,577104,4
17057,577105,3
17058,577106,4
17059,577107,4
17060,577108,2
17061,577109,1
17062,577110,4
17063,577121,27
17064,577125,9
17065,577127,3
17066,577128,3
17067,577129,1
17068,577130,2
17069,577132,2
17070,577133,4
17071,577134,3
17072,577135,26
17073,577136,3
17074,577137,3
17075,577138,3
17076,577139,2
17077,577140,4
17078,577141,2
17079,577142,1
17080,577143,1
17081,577146,2
17082,577148,4
17083,577150,1
17084,577152,27
17085,577155,4
17086,577156,4
17087,577157,7
17088,577158,1
17089,577160,2
17090,577161,1
17091,577162,1
17092,577165,3
17093,577166,2
17094,577167,4
17095,577168,26
17096,577169,2
17097,577170,1
17098,577171,4
17099,577172,2
17100,577173,2
17101,577174,2
17102,577175,3
17103,577176,4
17104,577177,4
17105,577178,21
17106,577179,3
17107,577180,29
17108,577181,2
17109,577182,1
17110,577202,2
17111,577209,2
17112,577217,4
17113,577218,3
17114,577230,4
17115,577231,4
17116,577235,4
17117,577252,3
17118,577256,2
17119,577258,4
17120,577286,1
17121,577289,2
17122,577295,27
17123,577296,2
17124,577297,4
17125,577298,4
17126,577299,26
17127,577300,1
17128,577301,26
17129,577302,4
17130,577303,1
17131,577308,3
17132,577309,1
17133,577310,4
17134,577311,3
17135,577312,1
17136,577313,2
17137,577314,15
17138,577315,4
17139,577316,21
17140,577317,4
17141,577318,3
17142,577319,1
17143,577320,1
17144,577321,3
17145,577324,1
17146,577325,4
17147,577326,16
17148,577328,4
17149,577329,2
17150,577331,2
17151,577332,2
17152,577333,4
17153,577334,4
17154,577335,2
17155,577336,3
17156,577337,4
17157,577338,4
17158,577341,2
17159,577344,27
17160,577347,2
17161,577352,1
17162,577356,1
17163,577357,2
17164,577358,2
17165,577359,4
17166,577361,1
17167,577365,4
17168,577387,2
17169,577393,3
17170,577396,1
17171,577400,3
17172,577401,3
17173,577402,3
17174,577403,4
17175,577404,4
17176,577405,1
17177,577406,26
17178,577407,1
17179,577408,1
17180,577409,1
17181,577410,2
17182,577411,1
17183,577429,3
17184,577438,1
17185,577440,4
17186,577443,3
17187,577469,3
17188,577472,1
17189,577473,3
17190,577474,16
17191,577475,3
17192,577476,9
17193,577477,2
17194,577478,1
17195,577480,2
17196,577482,3
17197,577483,1
17198,577484,1
17199,577485,4
17200,577487,3
17201,577488,4
17202,577489,2
17203,577490,4
17204,577491,3
17205,577492,3
17206,577493,4
17207,577494,3
17208,577495,2
17209,577496,4
17210,577497,4
17211,577498,4
17212,577499,2
17213,577500,2
17214,577501,2
17215,577502,27
17216,577503,1
17217,577504,4
17218,577505,4
17219,577506,3
17220,577507,1
17221,577508,1
17222,577510,3
17223,577511,3
17224,577512,27
17225,577514,4
17226,577515,3
17227,577516,2
17228,577517,1
17229,577518,3
17230,577519,2
17231,577520,1
17232,577521,4
17233,577522,3
17234,577523,9
17235,577524,2
17236,577525,4
17237,577526,1
17238,577527,2
17239,577528,2
17240,577530,1
17241,577531,2
17242,577532,3
17243,577533,2
17244,577534,1
17245,577535,2
17246,577536,2
17247,577537,2
17248,577538,4
17249,577539,4
17250,577540,1
17251,577541,3
17252,577542,2
17253,577543,1
17254,577544,2
17255,577545,1
17256,577549,1
17257,577550,3
17258,577551,29
17259,577552,2
17260,577553,2
17261,577554,3
17262,577555,3
17263,577556,2
17264,577557,3
17265,577572,4
17266,577579,3
17267,577594,3
17268,577595,2
17269,577596,4
17270,577597,3
17271,577598,3
17272,577599,3
17273,577600,4
17274,577601,2
17275,577602,4
17276,577603,3
17277,577604,1
17278,577605,3
17279,577606,9
17280,577609,21
17281,577610,4
17282,577615,26
17283,577616,1
17284,577617,1
17285,577618,13
17286,577633,1
17287,577646,1
17288,577669,1
17289,577680,3
17290,577687,27
17291,577689,1
17292,577690,2
17293,577691,1
17294,577694,4
17295,577695,1
17296,577696,2
17297,577697,2
17298,577698,3
17299,577699,3
17300,577700,2
17301,577701,2
17302,577711,2
17303,577716,1
17304,577718,1
17305,577719,3
17306,577720,2
17307,577721,4
17308,577723,1
17309,577724,2
17310,577725,4
17311,577726,1
17312,577727,3
17313,577728,1
17314,577729,1
17315,577730,4
17316,577732,2
17317,577733,4
17318,577734,1
17319,577735,4
17320,577736,1
17321,577738,4
17322,577739,1
17323,577740,2
17324,577741,2
17325,577742,1
17326,577743,2
17327,577744,1
17328,577745,3
17329,577746,2
17330,577747,4
17331,577748,1
17332,577749,1
17333,577751,1
17334,577754,4
17335,577755,3
17336,577756,2
17337,577757,4
17338,577768,3
17339,577769,2
17340,577770,2
17341,577771,2
17342,577772,3
17343,577773,4
17344,577774,2
17345,577776,26
17346,577777,3
17347,577778,4
17348,577780,1
17349,577782,3
17350,577783,4
17351,577784,4
17352,577785,1
17353,577790,3
17354,577791,1
17355,577792,4
17356,577793,2
17357,577794,2
17358,577795,4
17359,577796,4
17360,577797,4
17361,577798,2
17362,577800,1
17363,577802,3
17364,577803,3
17365,577804,2
17366,577805,2
17367,577806,2
17368,577807,3
17369,577808,2
17370,577809,21
17371,577811,2
17372,577812,1
17373,577813,2
17374,577814,1
17375,577816,1
17376,577818,2
17377,577820,4
17378,577822,1
17379,577823,2
17380,577824,3
17381,577825,2
17382,577826,1
17383,577827,4
17384,577830,2
17385,577831,4
17386,577833,4
17387,577834,1
17388,577835,4
17389,577837,2
17390,577838,4
17391,577840,1
17392,577841,2
17393,577842,3
17394,577843,2
17395,577844,2
17396,577845,1
17397,577848,2
17398,577851,4
17399,577852,2
17400,577853,2
17401,577854,2
17402,577855,2
17403,577856,27
17404,577857,4
17405,577858,3
17406,577859,1
17407,577860,1
17408,577861,2
17409,577869,3
17410,577880,4
17411,577893,1
17412,577897,3
17413,577905,3
17414,577919,2
17415,577938,1
17416,577950,4
17417,577951,1
17418,577973,1
17419,577980,4
17420,577985,1
17421,578004,2
17422,578005,3
17423,578006,4
17424,578008,1
17425,578009,4
17426,578010,4
17427,578011,2
17428,578012,2
17429,578013,3
17430,578014,1
17431,578015,1
17432,578016,1
17433,578017,2
17434,578018,3
17435,578019,3
17436,578020,3
17437,578021,1
17438,578022,1
17439,578023,2
17440,578024,26
17441,578025,3
17442,578026,2
17443,578027,2
17444,578028,3
17445,578029,3
17446,578030,4
17447,578031,4
17448,578032,4
17449,578033,27
17450,578034,16
17451,578035,1
17452,578036,2
17453,578038,3
17454,578040,1
17455,578041,1
17456,578042,2
17457,578043,26
17458,578044,3
17459,578045,1
17460,578053,3
17461,578055,4
17462,578056,2
17463,578057,1
17464,578058,1
17465,578059,3
17466,578063,2
17467,578064,1
17468,578065,4
17469,578066,1
17470,578067,1
17471,578068,3
17472,578069,3
17473,578070,3
17474,578071,1
17475,578072,3
17476,578074,3
17477,578075,2
17478,578078,21
17479,578079,3
17480,578080,1
17481,578081,2
17482,578082,16
17483,578084,29
17484,578085,3
17485,578086,1
17486,578087,1
17487,578088,2
17488,578089,8
17489,578091,3
17490,578092,4
17491,578094,1
17492,578096,1
17493,578098,1
17494,578099,7
17495,578100,4
17496,578101,2
17497,578102,1
17498,578103,2
17499,578104,1
17500,578106,3
17501,578107,1
17502,578108,21
17503,578109,3
17504,578111,4
17505,578112,1
17506,578114,3
17507,578115,3
17508,578116,3
17509,578117,2
17510,578118,3
17511,578119,1
17512,578120,4
17513,578121,2
17514,578125,4
17515,578127,2
17516,578128,2
17517,578129,2
17518,578130,1
17519,578133,4
17520,578140,16
17521,578141,16
17522,578143,16
17523,578146,1
17524,578147,3
17525,578149,1
17526,578150,1
17527,578151,1
17528,578152,4
17529,578153,4
17530,578154,1
17531,578155,3
17532,578171,1
17533,578174,2
17534,578187,3
17535,578192,4
17536,578196,3
17537,578211,3
17538,578220,4
17539,578225,3
17540,578229,3
17541,578230,4
17542,578231,2
17543,578232,4
17544,578233,2
17545,578234,2
17546,578243,2
17547,578244,1
17548,578246,1
17549,578247,4
17550,578248,1
17551,578249,3
17552,578250,3
17553,578251,4
17554,578252,3
17555,578253,2
17556,578254,2
17557,578255,4
17558,578256,4
17559,578258,3
17560,578260,3
17561,578261,3
17562,578262,3
17563,578263,1
17564,578264,4
17565,578265,2
17566,578266,2
17567,578267,1
17568,578268,2
17569,578270,1
17570,578271,3
17571,578272,2
17572,578273,26
17573,578275,4
17574,578277,27
17575,578278,1
17576,578279,1
17577,578281,3
17578,578283,4
17579,578284,3
17580,578285,2
17581,578287,27
17582,578288,3
17583,578289,4
17584,578290,4
17585,578291,3
17586,578292,3
17587,578293,3
17588,578294,1
17589,578295,26
17590,578296,2
17591,578297,2
17592,578298,26
17593,578299,4
17594,578301,1
17595,578302,1
17596,578303,4
17597,578304,1
17598,578305,4
17599,578306,3
17600,578307,2
17601,578308,4
17602,578309,2
17603,578310,2
17604,578311,4
17605,578312,1
17606,578313,2
17607,578314,2
17608,578315,3
17609,578316,1
17610,578317,2
17611,578318,1
17612,578319,3
17613,578321,9
17614,578322,2
17615,578323,3
17616,578324,1
17617,578325,4
17618,578326,4
17619,578330,1
17620,578332,3
17621,578333,26
17622,578334,3
17623,578335,3
17624,578339,9
17625,578341,2
17626,578343,1
17627,578344,2
17628,578345,2
17629,578346,2
17630,578347,4
17631,578348,27
17632,578349,1
17633,578350,4
17634,578351,2
17635,578352,3
17636,578353,4
17637,578354,1
17638,578356,2
17639,578357,2
17640,578358,2
17641,578359,2
17642,578361,1
17643,578362,4
17644,578364,2
17645,578365,3
17646,578366,4
17647,578369,2
17648,578370,1
17649,578372,1
17650,578373,1
17651,578375,1
17652,578384,2
17653,578400,2
17654,578420,2
17655,578427,3
17656,578429,1
17657,578433,2
17658,578441,2
17659,578445,3
17660,578451,4
17661,578459,32
17662,578461,3
17663,578463,13
17664,578468,1
17665,578469,26
17666,578470,3
17667,578472,26
17668,578479,2
17669,578480,2
17670,578485,1
17671,578488,13
17672,578506,1
17673,578508,4
17674,578509,26
17675,578510,4
17676,578511,4
17677,578512,4
17678,578513,3
17679,578514,3
17680,578515,2
17681,578516,1
17682,578517,1
17683,578518,4
17684,578519,4
17685,578520,3
17686,578521,4
17687,578522,4
17688,578523,2
17689,578526,4
17690,578530,3
17691,578531,3
17692,578532,3
17693,578533,2
17694,578534,2
17695,578535,4
17696,578539,4
17697,578541,27
17698,578544,2
17699,578547,26
17700,578548,4
17701,578550,26
17702,578551,3
17703,578620,3
17704,578621,2
17705,578623,3
17706,578626,26
17707,578627,3
17708,578630,4
17709,578631,4
17710,578633,4
17711,578634,1
17712,578653,4
17713,578661,1
17714,578662,3
17715,578663,4
17716,578664,3
17717,578665,2
17718,578666,3
17719,578667,4
17720,578670,4
17721,578671,3
17722,578674,3
17723,578675,3
17724,578676,3
17725,578677,2
17726,578678,4
17727,578679,4
17728,578680,3
17729,578681,3
17730,578682,3
17731,578683,2
17732,578684,1
17733,578685,3
17734,578686,3
17735,578687,1
17736,578688,1
17737,578689,1
17738,578690,1
17739,578694,2
17740,578695,1
17741,578696,2
17742,578697,3
17743,578698,27
17744,578699,4
17745,578701,1
17746,578702,4
17747,578703,1
17748,578704,3
17749,578705,26
17750,578707,1
17751,578708,4
17752,578719,4
17753,578736,27
17754,578745,4
17755,578746,3
17756,578757,1
17757,578781,1
17758,578782,2
17759,578783,1
17760,578785,3
17761,578786,1
17762,578787,2
17763,578788,3
17764,578789,2
17765,578790,3
17766,578791,2
17767,578793,1
17768,578794,3
17769,578795,3
17770,578802,2
17771,578804,2
17772,578805,3
17773,578806,2
17774,578807,4
17775,578808,4
17776,578809,1
17777,578810,3
17778,578811,15
17779,578812,3
17780,578813,3
17781,578814,4
17782,578815,1
17783,578816,2
17784,578817,1
17785,578818,3
17786,578819,1
17787,578820,4
17788,578821,3
17789,578822,2
17790,578823,4
17791,578824,2
17792,578825,4
17793,578826,1
17794,578827,4
17795,578828,2
17796,578829,3
17797,578830,1
17798,578831,2
17799,578833,1
17800,578834,4
17801,578835,27
17802,578836,1
17803,578842,3
17804,578843,3
17805,578844,2
17806,578845,1
17807,578846,4
17808,578847,1
17809,578848,1
17810,578849,1
17811,578850,3
17812,578851,3
17813,578852,3
17814,578853,2
17815,578854,1
17816,578855,2
17817,578856,2
17818,578857,4
17819,578858,4
17820,578901,4
17821,578914,3
17822,578921,3
17823,578922,2
17824,578923,3
17825,578924,1
17826,578925,3
17827,578926,1
17828,578927,3
17829,578928,4
17830,578929,4
17831,578931,2
17832,578933,2
17833,578934,4
17834,578935,2
17835,578936,4
17836,578937,3
17837,578938,2
17838,578939,1
17839,578940,1
17840,578941,3
17841,578942,4
17842,578943,2
17843,578944,2
17844,578945,2
17845,578946,1
17846,578947,2
17847,578948,1
17848,578949,3
17849,578950,1
17850,578951,4
17851,578952,1
17852,578953,3
17853,578954,3
17854,578977,4
17855,578992,4
17856,578993,4
17857,578995,3
17858,578996,1
17859,578997,1
17860,578998,2
17861,578999,1
17862,579000,4
17863,579001,3
17864,579002,4
17865,579003,2
17866,579005,2
17867,579006,1
17868,579007,2
17869,579008,4
17870,579009,4
17871,579010,2
17872,579011,4
17873,579012,2
17874,579013,4
17875,579014,4
17876,579015,3
17877,579016,3
17878,579017,3
17879,579027,2
17880,579037,3
17881,579039,4
17882,579062,4
17883,579067,3
17884,579087,4
17885,579089,3
17886,579091,2
17887,579093,2
17888,579094,26
17889,579095,2
17890,579096,1
17891,579097,2
17892,579098,1
17893,579099,4
17894,579100,3
17895,579101,3
17896,579103,4
17897,579106,1
17898,579107,4
17899,579108,2
17900,579109,2
17901,579116,1
17902,579121,1
17903,579122,3
17904,579123,1
17905,579124,2
17906,579125,4
17907,579126,1
17908,579128,4
17909,579129,1
17910,579130,3
17911,579131,2
17912,579132,2
17913,579133,2
17914,579134,1
17915,579135,4
17916,579136,3
17917,579137,4
17918,579138,1
17919,579139,3
17920,579141,2
17921,579142,4
17922,579143,2
17923,579144,2
17924,579145,4
17925,579146,2
17926,579147,2
17927,579148,1
17928,579149,1
17929,579150,3
17930,579151,3
17931,579152,26
17932,579153,27
17933,579154,2
17934,579155,4
17935,579156,3
17936,579157,3
17937,579158,2
17938,579159,3
17939,579160,2
17940,579161,3
17941,579162,1
17942,579163,1
17943,579164,1
17944,579165,3
17945,579166,2
17946,579167,3
17947,579168,1
17948,579170,2
17949,579171,2
17950,579173,4
17951,579174,3
17952,579175,2
17953,579176,3
17954,579177,2
17955,579179,1
17956,579180,2
17957,579181,3
17958,579182,3
17959,579183,2
17960,579184,4
17961,579185,1
17962,579187,3
17963,579188,3
17964,579189,1
17965,579190,27
17966,579193,27
17967,579194,3
17968,579196,4
17969,579245,1
17970,579249,4
17971,579250,4
17972,579251,1
17973,579252,1
17974,579253,3
17975,579254,2
17976,579255,3
17977,579256,4
17978,579257,1
17979,579258,1
17980,579259,7
17981,579260,1
17982,579261,2
17983,579262,1
17984,579263,2
17985,579264,1
17986,579265,3
17987,579267,3
17988,579268,1
17989,579269,2
17990,579270,1
17991,579271,2
17992,579273,3
17993,579274,3
17994,579276,26
17995,579278,4
17996,579279,2
17997,579280,3
17998,579282,3
17999,579283,3
18000,579284,4
18001,579285,2
18002,579286,2
18003,579287,3
18004,579288,1
18005,579289,4
18006,579291,1
18007,579293,1
18008,579297,2
18009,579300,4
18010,579301,3
18011,579307,4
18012,579328,1
18013,579332,2
18014,579339,4
18015,579345,27
18016,579350,4
18017,579352,3
18018,579358,1
18019,579361,2
18020,579364,4
18021,579365,1
18022,579387,3
18023,579391,2
18024,579393,26
18025,579399,4
18026,579400,3
18027,579401,3
18028,579402,4
18029,579403,3
18030,579404,2
18031,579405,3
18032,579406,3
18033,579407,4
18034,579408,4
18035,579409,2
18036,579410,2
18037,579411,3
18038,579412,4
18039,579413,4
18040,579414,1
18041,579416,26
18042,579419,26
18043,579427,2
18044,579430,3
18045,579432,1
18046,579433,1
18047,579434,1
18048,579435,4
18049,579437,2
18050,579439,4
18051,579440,4
18052,579441,29
18053,579442,2
18054,579443,2
18055,579444,2
18056,579445,2
18057,579446,2
18058,579447,4
18059,579449,2
18060,579450,1
18061,579451,2
18062,579452,4
18063,579453,2
18064,579454,2
18065,579455,2
18066,579456,1
18067,579457,1
18068,579458,2
18069,579459,3
18070,579461,4
18071,579462,1
18072,579463,4
18073,579464,1
18074,579465,4
18075,579466,1
18076,579467,3
18077,579468,3
18078,579469,3
18079,579470,3
18080,579471,3
18081,579472,2
18082,579473,1
18083,579489,2
18084,579491,3
18085,579492,27
18086,579493,2
18087,579494,1
18088,579495,1
18089,579497,2
18090,579498,20
18091,579499,1
18092,579501,2
18093,579503,9
18094,579505,4
18095,579506,2
18096,579507,4
18097,579508,1
18098,579509,4
18099,579510,2
18100,579511,3
18101,579512,1
18102,579513,3
18103,579514,4
18104,579515,4
18105,579516,3
18106,579517,4
18107,579518,2
18108,579520,3
18109,579522,3
18110,579523,2
18111,579524,3
18112,579525,2
18113,579526,2
18114,579527,3
18115,579528,16
18116,579529,27
18117,579530,1
18118,579531,3
18119,579533,1
18120,579534,2
18121,579535,2
18122,579536,4
18123,579537,2
18124,579538,2
18125,579540,3
18126,579541,2
18127,579542,3
18128,579543,3
18129,579544,3
18130,579545,1
18131,579546,4
18132,579548,2
18133,579549,1
18134,579551,4
18135,579552,3
18136,579555,2
18137,579556,2
18138,579557,3
18139,579558,2
18140,579559,3
18141,579560,2
18142,579561,2
18143,579571,3
18144,579572,3
18145,579600,3
18146,579605,1
18147,579612,1
18148,579619,2
18149,579623,3
18150,579629,3
18151,579634,27
18152,579666,1
18153,579667,3
18154,579668,3
18155,579669,2
18156,579670,4
18157,579671,1
18158,579672,1
18159,579673,3
18160,579674,2
18161,579675,2
18162,579676,2
18163,579677,1
18164,579678,1
18165,579679,4
18166,579684,2
18167,579685,4
18168,579686,4
18169,579687,2
18170,579689,3
18171,579690,1
18172,579692,15
18173,579693,3
18174,579694,3
18175,579708,27
18176,579711,4
18177,579712,1
18178,579740,2
18179,579741,4
18180,579744,1
18181,579747,26
18182,579749,4
18183,579750,4
18184,579751,4
18185,579754,2
18186,579759,1
18187,579777,2
18188,579779,2
18189,579784,3
18190,579786,26
18191,579787,3
18192,579788,3
18193,579789,4
18194,579792,27
18195,579807,2
18196,579832,3
18197,579834,3
18198,579837,4
18199,579840,1
18200,579843,1
18201,579846,4
18202,579848,3
18203,579854,1
18204,579865,1
18205,579867,4
18206,579868,2
18207,579870,27
18208,579872,3
18209,579885,1
18210,579899,1
18211,579900,3
18212,579901,26
18213,579909,4
